Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
97445568,6/14/2020 16:16,6/14/2020 16:31,70657,942,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97445829,6/14/2020 16:21,6/14/2020 17:31,70221,4202,1047,S 22nd St & E Carson St,,BIKE 70221,Customer
97445830,6/14/2020 16:21,6/14/2020 17:13,70417,3112,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
97445833,6/14/2020 16:21,6/14/2020 17:13,70120,3145,1004,First Ave & B St (T Station),,BIKE 70120,Customer
97445849,6/14/2020 16:21,6/14/2020 17:13,70296,3096,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
97445859,6/14/2020 16:22,6/14/2020 17:35,70143,4396,49641,11th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
97445911,6/14/2020 16:23,6/14/2020 18:36,70565,7969,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97446083,6/14/2020 16:27,6/14/2020 17:54,70645,5239,49951,Butler St & 36th St,1018,Butler St & Stanton Ave,Customer
97446177,6/14/2020 16:29,6/14/2020 18:31,70620,7368,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97446182,6/14/2020 16:29,6/14/2020 16:31,70243,110,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
97446275,6/14/2020 16:31,6/14/2020 16:40,70387,530,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
97446303,6/14/2020 16:31,6/14/2020 17:34,70530,3736,49641,11th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
97446381,6/14/2020 16:33,6/14/2020 18:21,70435,6450,,BIKE 70435,1056,Wood St & Sixth Ave,Customer
97446500,6/14/2020 16:37,6/14/2020 17:39,70523,3740,1074,South Side Trail & S 4th St,1046,S 25th St & E Carson St,Customer
97446504,6/14/2020 16:37,6/14/2020 18:21,70099,6221,1056,Wood St & Sixth Ave,1056,Wood St & Sixth Ave,Customer
97446530,6/14/2020 16:38,6/14/2020 17:20,70474,2544,1023,Liberty Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
97446683,6/14/2020 16:42,6/14/2020 17:07,70121,1515,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Customer
97446684,6/14/2020 16:42,6/14/2020 17:28,70622,2734,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,Subscriber
97446837,6/14/2020 16:46,6/14/2020 17:41,70116,3295,,BIKE 70116,1000,Liberty Ave & Stanwix St,Customer
97446895,6/14/2020 16:48,6/14/2020 19:37,70568,10145,1000,Liberty Ave & Stanwix St,49691,Liberty Ave & 6th St,Customer
97447247,6/14/2020 16:58,6/14/2020 17:54,70535,3334,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
97447267,6/14/2020 16:59,6/14/2020 17:27,70635,1673,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,Customer
97447269,6/14/2020 16:59,6/14/2020 18:01,70510,3736,1017,21st St & Penn Ave,1046,S 25th St & E Carson St,Customer
97447282,6/14/2020 16:59,6/14/2020 18:00,70640,3660,1017,21st St & Penn Ave,1046,S 25th St & E Carson St,Customer
97447411,6/14/2020 17:03,6/14/2020 17:32,70642,1708,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1029,Alder St & S Highland Ave,Customer
97447418,6/14/2020 17:04,6/14/2020 17:31,70293,1670,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1029,Alder St & S Highland Ave,Customer
97447428,6/14/2020 17:04,6/14/2020 18:05,70502,3663,1017,21st St & Penn Ave,1046,S 25th St & E Carson St,Customer
97447493,6/14/2020 17:05,6/15/2020 8:22,70638,54969,1000,Liberty Ave & Stanwix St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447495,6/14/2020 17:06,6/14/2020 17:49,70546,2575,,Missing,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447523,6/14/2020 17:07,6/14/2020 17:54,70037,2854,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
97447534,6/14/2020 17:07,6/14/2020 19:32,70570,8729,49251,Schenley Dr & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
97447561,6/14/2020 17:08,6/14/2020 19:38,70594,9034,49251,Schenley Dr & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
97447589,6/14/2020 17:09,6/14/2020 17:19,70557,642,1070,Hobart St & Wightman St,1044,Zulema St & Coltart Ave,Customer
97447628,6/14/2020 17:11,6/14/2020 18:11,70385,3611,1045,S 27th St & Sidney St. (Southside Works),1047,S 22nd St & E Carson St,Customer
97447638,6/14/2020 17:11,6/14/2020 19:17,70674,7540,1054,Smithfield St & Fourth Ave,49691,Liberty Ave & 6th St,Customer
97447650,6/14/2020 17:12,6/14/2020 18:39,70688,5225,1013,Isabella St & Federal St (PNC Park),1015,Federal St & E North Ave,Customer
97447664,6/14/2020 17:12,6/14/2020 19:19,70663,7579,1054,Smithfield St & Fourth Ave,49691,Liberty Ave & 6th St,Customer
97447691,6/14/2020 17:13,6/14/2020 20:56,70255,13352,,BIKE 70255,1001,Forbes Ave & Market Square,Customer
97447724,6/14/2020 17:14,6/14/2020 20:56,70584,13294,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
97447729,6/14/2020 17:14,6/14/2020 20:56,70499,13316,,BIKE 70499,1001,Forbes Ave & Market Square,Customer
97447762,6/14/2020 17:15,6/14/2020 19:36,70416,8406,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
97447768,6/14/2020 17:16,6/14/2020 19:39,70328,8581,1045,S 27th St & Sidney St. (Southside Works),1084,Hot Metal St & Tunnel Blvd,Customer
97447773,6/14/2020 17:16,6/14/2020 20:23,70288,11224,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447784,6/14/2020 17:16,6/14/2020 18:05,70120,2951,,BIKE 70120,1004,First Ave & B St (T Station),Customer
97447785,6/14/2020 17:16,6/14/2020 18:27,70167,4270,49391,E Liberty Blvd & Negley Ave,1053,Hamilton Ave & Zodiac Way,Subscriber
97447794,6/14/2020 17:16,6/14/2020 18:26,70533,4194,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447825,6/14/2020 17:17,6/14/2020 20:23,70550,11160,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447846,6/14/2020 17:17,6/14/2020 18:56,70213,5928,1000,Liberty Ave & Stanwix St,1072,Glasshouse,Customer
97447851,6/14/2020 17:18,6/14/2020 18:25,70657,4011,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447862,6/14/2020 17:18,6/14/2020 20:25,70224,11205,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
97447870,6/14/2020 17:18,6/14/2020 18:17,70388,3552,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
97447880,6/14/2020 17:19,6/14/2020 19:34,70244,8099,49261,Wightman St & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
97447882,6/14/2020 17:19,6/14/2020 17:56,70171,2242,49951,Butler St & 36th St,49951,Butler St & 36th St,Subscriber
97447894,6/14/2020 17:19,6/14/2020 19:46,70126,8816,1045,S 27th St & Sidney St. (Southside Works),1084,Hot Metal St & Tunnel Blvd,Customer
97447909,6/14/2020 17:19,6/14/2020 17:56,70215,2225,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
97447925,6/14/2020 17:20,6/14/2020 18:29,70026,4173,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97448032,6/14/2020 17:23,6/14/2020 20:14,70030,10281,49271,S Craig St & 5th Ave,1000,Liberty Ave & Stanwix St,Customer
97448045,6/14/2020 17:23,6/14/2020 18:01,70601,2264,1084,Hot Metal St & Tunnel Blvd,1074,South Side Trail & S 4th St,Customer
97448050,6/14/2020 17:24,6/14/2020 20:14,70654,10247,49271,S Craig St & 5th Ave,49701,Third Ave & Stanwix St,Customer
97448071,6/14/2020 17:24,6/14/2020 19:36,70490,7907,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
97448074,6/14/2020 17:24,6/14/2020 18:34,70579,4186,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
97448124,6/14/2020 17:26,6/14/2020 18:34,70679,4088,1000,Liberty Ave & Stanwix St,,BIKE 70679,Customer
97448129,6/14/2020 17:26,6/14/2020 19:15,70666,6536,1005,Forbes Ave & Grant St,49691,Liberty Ave & 6th St,Customer
97448148,6/14/2020 17:26,6/14/2020 20:14,70604,10040,1099,Forbes Ave & S Craig St,1000,Liberty Ave & Stanwix St,Customer
97448149,6/14/2020 17:26,6/14/2020 19:34,70067,7624,1099,Forbes Ave & S Craig St,1000,Liberty Ave & Stanwix St,Customer
97448243,6/14/2020 17:30,6/14/2020 20:16,70305,9986,1000,Liberty Ave & Stanwix St,1041,Fifth Ave & S Bouquet St,Subscriber
97448271,6/14/2020 17:31,6/14/2020 19:12,70449,6034,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
97448292,6/14/2020 17:32,6/14/2020 19:30,70221,7086,,BIKE 70221,1084,Hot Metal St & Tunnel Blvd,Customer
97448304,6/14/2020 17:32,6/14/2020 17:37,70136,254,,BIKE 70136,,BIKE 70136,Customer
97448328,6/14/2020 17:33,6/14/2020 17:36,70333,163,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
97448403,6/14/2020 17:36,6/14/2020 19:41,70653,7516,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
97448425,6/14/2020 17:36,6/14/2020 19:31,70484,6884,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
97448453,6/14/2020 17:37,6/14/2020 17:59,70639,1284,1041,Fifth Ave & S Bouquet St,1093,S Bouquet Ave & Sennott St,Subscriber
97448521,6/14/2020 17:39,6/14/2020 18:06,70542,1597,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
97448557,6/14/2020 17:40,6/14/2020 17:46,70531,340,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
97448571,6/14/2020 17:41,6/14/2020 17:57,70257,976,1094,O'Hara St & Desoto St,1032,Walnut St & College St,Subscriber
97448582,6/14/2020 17:41,6/14/2020 17:45,70428,210,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Subscriber
97448661,6/14/2020 17:44,6/15/2020 6:27,70608,45748,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
97448701,6/14/2020 17:46,6/14/2020 20:16,70509,8995,1000,Liberty Ave & Stanwix St,1041,Fifth Ave & S Bouquet St,Customer
97448774,6/14/2020 17:49,6/15/2020 13:40,70614,71412,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
97448856,6/14/2020 17:53,6/14/2020 18:10,70561,1013,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),49951,Butler St & 36th St,Customer
97448901,6/14/2020 17:55,6/14/2020 23:31,70178,20165,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Customer
97448920,6/14/2020 17:56,6/14/2020 18:54,70461,3437,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Customer
97448960,6/14/2020 17:58,6/14/2020 18:27,70192,1733,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,Customer
97448965,6/14/2020 17:58,6/14/2020 18:27,70635,1709,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,Customer
97449007,6/14/2020 18:00,6/14/2020 18:55,70423,3288,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
97449029,6/14/2020 18:01,6/14/2020 19:28,70131,5218,1074,South Side Trail & S 4th St,1084,Hot Metal St & Tunnel Blvd,Customer
97449053,6/14/2020 18:03,6/14/2020 18:58,70254,3269,49801,Microsoft,49801,Microsoft,Subscriber
97449125,6/14/2020 18:07,6/14/2020 20:34,70501,8832,1009,12th St & Penn Ave,1016,17th St & Penn Ave,Customer
97449148,6/14/2020 18:08,6/14/2020 19:06,70187,3489,1009,12th St & Penn Ave,1016,17th St & Penn Ave,Customer
97449162,6/14/2020 18:08,6/15/2020 12:08,70116,64781,1000,Liberty Ave & Stanwix St,1004,First Ave & B St (T Station),Customer
97449173,6/14/2020 18:09,6/14/2020 18:18,70004,544,1048,S 18th St & Sidney St,1084,Hot Metal St & Tunnel Blvd,Subscriber
97449189,6/14/2020 18:10,6/15/2020 12:02,70542,64350,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
97449282,6/14/2020 18:15,6/14/2020 18:16,70631,100,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
97449309,6/14/2020 18:16,6/14/2020 18:30,70279,822,1091,Semple St & Louisa St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
97449325,6/14/2020 18:17,6/14/2020 18:28,70545,686,1016,17th St & Penn Ave,49601,Smallman St & 31st St,Customer
97449475,6/14/2020 18:25,6/14/2020 19:02,70619,2175,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449494,6/14/2020 18:27,6/14/2020 19:58,70546,5456,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449521,6/14/2020 18:28,6/14/2020 19:58,70478,5381,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449553,6/14/2020 18:30,6/14/2020 18:48,70383,1069,1068,Forbes Ave & Murray Ave,1033,Ivy St & Walnut St   ,Customer
97449555,6/14/2020 18:30,6/14/2020 18:33,70333,181,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
97449559,6/14/2020 18:30,6/14/2020 19:59,70657,5306,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449614,6/14/2020 18:34,6/14/2020 18:58,70230,1445,1059,Burns White Center at 3 Crossings,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449622,6/14/2020 18:34,6/14/2020 19:34,70519,3554,49921,W General Robinson St & Chuck Noll Way,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449631,6/14/2020 18:35,6/14/2020 18:46,70520,682,49261,Wightman St & Forbes Ave,1033,Ivy St & Walnut St   ,Subscriber
97449639,6/14/2020 18:36,6/14/2020 19:31,70218,3302,49921,W General Robinson St & Chuck Noll Way,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449640,6/14/2020 18:36,6/14/2020 19:09,70480,1993,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449655,6/14/2020 18:37,6/14/2020 20:32,70095,6895,1054,Smithfield St & Fourth Ave,1001,Forbes Ave & Market Square,Customer
97449664,6/14/2020 18:38,6/14/2020 19:07,70515,1782,49621,14th St & Penn Ave,1049,S 12th St & E Carson St,Customer
97449666,6/14/2020 18:38,6/14/2020 19:08,70339,1790,49621,14th St & Penn Ave,1049,S 12th St & E Carson St,Customer
97449674,6/14/2020 18:38,6/14/2020 19:07,70643,1721,49401,Stanton Ave & N Negley Ave,1018,Butler St & Stanton Ave,Customer
97449687,6/14/2020 18:39,6/14/2020 20:22,70567,6234,1054,Smithfield St & Fourth Ave,1054,Smithfield St & Fourth Ave,Customer
97449688,6/14/2020 18:39,6/14/2020 20:22,70623,6220,1054,Smithfield St & Fourth Ave,1054,Smithfield St & Fourth Ave,Customer
97449689,6/14/2020 18:39,6/14/2020 18:45,70279,349,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1039,Atwood St & Bates St,Subscriber
97449692,6/14/2020 18:39,6/14/2020 20:32,70606,6814,1054,Smithfield St & Fourth Ave,,BIKE 70606,Customer
97449694,6/14/2020 18:39,6/14/2020 19:31,70145,3107,49921,W General Robinson St & Chuck Noll Way,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97449754,6/14/2020 18:43,6/14/2020 19:01,70553,1076,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1024,S Negley Ave & Baum Blvd,Subscriber
97449769,6/14/2020 18:44,6/14/2020 20:08,70620,5029,1012,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Customer
97449775,6/14/2020 18:44,6/14/2020 19:09,70065,1462,49401,Stanton Ave & N Negley Ave,1018,Butler St & Stanton Ave,Customer
97449792,6/14/2020 18:46,6/15/2020 8:58,70533,51118,1012,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Customer
97449858,6/14/2020 18:51,6/14/2020 19:32,70314,2506,1088,Frazier St & Dawson St,1088,Frazier St & Dawson St,Customer
97449859,6/14/2020 18:51,6/14/2020 19:03,70171,707,49951,Butler St & 36th St,49611,24th St & Smallman St,Customer
97449877,6/14/2020 18:52,6/14/2020 19:56,70225,3830,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
97449882,6/14/2020 18:53,6/14/2020 19:57,70042,3851,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
97449892,6/14/2020 18:55,6/14/2020 20:55,70560,7249,1072,Glasshouse,1001,Forbes Ave & Market Square,Customer
97449898,6/14/2020 18:55,6/14/2020 19:08,70164,762,49801,Microsoft,1059,Burns White Center at 3 Crossings,Subscriber
97449991,6/14/2020 19:04,6/14/2020 19:19,70258,926,49251,Schenley Dr & Forbes Ave,49251,Schenley Dr & Forbes Ave,Customer
97450001,6/14/2020 19:05,6/15/2020 14:23,70398,69478,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Customer
97450091,6/14/2020 19:14,6/14/2020 21:15,70641,7233,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
97450152,6/14/2020 19:21,6/14/2020 20:45,70645,5076,1018,Butler St & Stanton Ave,1061,33rd St & Penn Ave ,Customer
97450190,6/14/2020 19:26,6/15/2020 14:23,70639,68257,1093,S Bouquet Ave & Sennott St,1039,Atwood St & Bates St,Customer
97450248,6/14/2020 19:33,6/14/2020 19:46,70380,800,1041,Fifth Ave & S Bouquet St,1099,Forbes Ave & S Craig St,Subscriber
97450339,6/14/2020 19:43,6/14/2020 19:56,70490,750,1084,Hot Metal St & Tunnel Blvd,1048,S 18th St & Sidney St,Subscriber
97450361,6/14/2020 19:47,6/14/2020 20:06,70207,1109,1099,Forbes Ave & S Craig St,1069,Beacon St & Murray Ave,Subscriber
97450429,6/14/2020 19:58,6/14/2020 20:41,70258,2620,49251,Schenley Dr & Forbes Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
97450434,6/14/2020 19:59,6/14/2020 20:10,70547,657,49271,S Craig St & 5th Ave,1041,Fifth Ave & S Bouquet St,Customer
97450448,6/14/2020 20:02,6/14/2020 20:28,70664,1588,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
97450454,6/14/2020 20:02,6/15/2020 9:18,70551,47726,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
97450458,6/14/2020 20:03,6/14/2020 20:09,70662,345,1035,Fifth Ave & S Dithridge St,1041,Fifth Ave & S Bouquet St,Subscriber
97450474,6/14/2020 20:06,6/15/2020 9:39,70441,48784,1072,Glasshouse,1072,Glasshouse,Customer
97450495,6/14/2020 20:09,6/14/2020 21:14,70050,3911,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
97450507,6/14/2020 20:11,6/15/2020 12:49,70439,59917,1017,21st St & Penn Ave,1020,42nd & Penn Ave.,Customer
97450521,6/14/2020 20:13,6/14/2020 20:50,70569,2257,49881,Arch St & Jacksonia St,1019,42nd St & Butler St,Customer
97450549,6/14/2020 20:18,6/15/2020 12:41,70007,58991,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Customer
97450578,6/14/2020 20:22,6/14/2020 21:37,70451,4529,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,Customer
97450579,6/14/2020 20:22,6/14/2020 20:31,70688,536,1015,Federal St & E North Ave,49691,Liberty Ave & 6th St,Customer
97450653,6/14/2020 20:38,6/14/2020 20:47,70518,486,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,Customer
97450663,6/14/2020 20:41,6/14/2020 21:25,70579,2601,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
97450666,6/14/2020 20:43,6/14/2020 21:09,70531,1574,1038,Boulevard of the Allies & Parkview Ave,1068,Forbes Ave & Murray Ave,Subscriber
97450672,6/14/2020 20:44,6/14/2020 23:13,70594,8914,,BIKE 70594,1000,Liberty Ave & Stanwix St,Customer
97450745,6/14/2020 20:58,6/14/2020 21:46,70390,2872,49641,11th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
97450750,6/14/2020 21:00,6/14/2020 21:08,70213,505,1072,Glasshouse,1049,S 12th St & E Carson St,Subscriber
97450789,6/14/2020 21:08,6/14/2020 22:39,70560,5497,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450792,6/14/2020 21:08,6/14/2020 22:36,70606,5272,,BIKE 70606,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450795,6/14/2020 21:09,6/14/2020 22:37,70584,5256,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450833,6/14/2020 21:18,6/14/2020 21:33,70202,907,1031,Maryland Ave & Ellsworth Ave,1041,Fifth Ave & S Bouquet St,Subscriber
97450849,6/14/2020 21:21,6/14/2020 21:46,70122,1524,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Subscriber
97450910,6/14/2020 21:34,6/14/2020 23:00,70218,5145,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450926,6/14/2020 21:38,6/14/2020 23:01,70130,4938,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450929,6/14/2020 21:39,6/14/2020 23:02,70145,5001,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450932,6/14/2020 21:40,6/14/2020 23:01,70478,4856,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
97450938,6/14/2020 21:41,6/14/2020 22:59,70288,4672,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
